year	month	day	ARROW_sim
1990	6	11	107017.15
1990	6	12	105635.2
1990	6	13	109413.45
1990	6	14	112355.31
1990	6	15	112899.31
1990	6	16	112972.8
1990	6	17	112650.71
1990	6	18	110905.82
1990	6	19	110806.97
1990	6	20	115577.84
1990	6	21	125755.73
1990	6	22	138251.28
1990	6	23	146269.97
1990	6	24	148893.14
1990	6	25	151381.28
1990	6	26	154585.59
1990	6	27	156114.06
1990	6	28	158311.44
1990	6	29	161785.08
1990	6	30	163041.23
1990	7	1	161537.56
1990	7	2	158367.66
1990	7	3	153399.77
1990	7	4	148335.16
1990	7	5	144509.08
1990	7	6	141037.73
1990	7	7	137373.72
1990	7	8	134773.05
1990	7	9	131649.64
1990	7	10	127666.97
1990	7	11	126287.02
1990	7	12	125463.46
1990	7	13	121433.04
1990	7	14	115724.98
1990	7	15	110857.03
1990	7	16	107474.27
1990	7	17	105362.3
1990	7	18	102885.25
1990	7	19	100495.16
1990	7	20	97338.367
1990	7	21	92133.023
1990	7	22	86409.195
1990	7	23	81048.172
1990	7	24	75663.906
1990	7	25	70225.5
1990	7	26	65675.82
1990	7	27	62059.586
1990	7	28	59075.645
1990	7	29	55487.961
1990	7	30	51590.602
1990	7	31	48751.465
1990	8	1	46643.191
1990	8	2	44900.305
1990	8	3	43002.973
1990	8	4	41303.969
1990	8	5	39404.984
1990	8	6	36828.457
1990	8	7	34282.824
1990	8	8	31751.502
1990	8	9	28898.602
1990	8	10	26052.193
1990	8	11	23863.666
1990	8	12	22269.914
1990	8	13	21112.549
1990	8	14	20024.936
1990	8	15	18923.168
1990	8	16	17983.434
1990	8	17	17478.205
1990	8	18	17581.453
1990	8	19	17360.186
1990	8	20	16389.775
1990	8	21	15150.115
1990	8	22	14172.008
1990	8	23	14114.695
1990	8	24	17284.082
1990	8	25	25940.664
1990	8	26	37978.012
1990	8	27	47642.953
1990	8	28	48403.301
1990	8	29	40971.434
1990	8	30	33467.352
1990	8	31	30838.338
1990	9	1	34213.34
1990	9	2	41827.176
1990	9	3	51432.961
1990	9	4	59001.715
1990	9	5	56668.156
1990	9	6	44619.082
1990	9	7	30937.416
1990	9	8	20459.141
1990	9	9	13904.11
1990	9	10	10643.118
1990	9	11	9223.2148
1990	9	12	8506.4688
1990	9	13	7963.8359
1990	9	14	7338.9751
1990	9	15	6782.2715
1990	9	16	6449.23
1990	9	17	6423.7852
1990	9	18	7226.085
1990	9	19	8904.8545
1990	9	20	11012.453
1990	9	21	14062.119
1990	9	22	16231.57
1990	9	23	15163.846
1990	9	24	12304.293
1990	9	25	9492.2031
1990	9	26	7386.6982
1990	9	27	6090.8682
1990	9	28	5384.1577
1990	9	29	4967.4263
1990	9	30	4679.9536
1990	10	1	4501.5854
1990	10	2	4403.5693
1990	10	3	4940.2715
1990	10	4	7401.5596
1990	10	5	11902.512
1990	10	6	19163.898
1990	10	7	25226.004
1990	10	8	26116.518
1990	10	9	25194.891
1990	10	10	24490.381
1990	10	11	23618.967
1990	10	12	21396.043
1990	10	13	18971.412
1990	10	14	18156.979
1990	10	15	17984.578
1990	10	16	16866.238
1990	10	17	14618.23
1990	10	18	12126.698
1990	10	19	9570.7041
1990	10	20	7464.416
1990	10	21	6264.3149
1990	10	22	5808.2866
1990	10	23	5944.1797
1990	10	24	6141.9155
1990	10	25	5886.1621
1990	10	26	5410.0879
1990	10	27	5652.354
1990	10	28	6890.3892
1990	10	29	8366.4072
1990	10	30	10592.588
1990	10	31	13156.574
1990	11	1	14485.507
1990	11	2	14329.103
1990	11	3	12437.315
1990	11	4	9862.2637
1990	11	5	7843.0679
1990	11	6	6529.019
1990	11	7	5562.1934
1990	11	8	4570.0938
1990	11	9	4211.5596
1990	11	10	5396.688
1990	11	11	7629.9214
1990	11	12	11312.482
1990	11	13	15068.667
1990	11	14	17148.438
1990	11	15	19622.814
1990	11	16	21635.311
1990	11	17	22261.043
1990	11	18	22450.564
1990	11	19	20968.992
1990	11	20	17037.617
1990	11	21	12081.404
1990	11	22	8088.7773
1990	11	23	5888.1294
1990	11	24	6089.333
1990	11	25	7682.5508
1990	11	26	7934.3286
1990	11	27	6547.4829
1990	11	28	5327.5581
1990	11	29	5011.1802
1990	11	30	4976.8389
1990	12	1	4757.6152
1990	12	2	3902.5344
1990	12	3	2848.1843
1990	12	4	2249.1248
1990	12	5	2295.5806
1990	12	6	3723.7327
1990	12	7	4557.2407
1990	12	8	3797.8684
1990	12	9	2939.1682
1990	12	10	2396.1155
1990	12	11	2431.9409
1990	12	12	2525.3516
1990	12	13	2310.6238
1990	12	14	2016.896
1990	12	15	1864.1206
1990	12	16	1755.1249
1990	12	17	1553.5979
1990	12	18	1367.9761
1990	12	19	1228.9348
1990	12	20	1129.2922
1990	12	21	1071.6559
1990	12	22	1054.8453
1990	12	23	1072.7744
1990	12	24	1097.6555
1990	12	25	1089.5383
1990	12	26	1033.8058
1990	12	27	983.8985
1990	12	28	978.31628
1990	12	29	996.03448
1990	12	30	1014.3852
1990	12	31	1006.4984
1991	1	1	981.58606
1991	1	2	963.97589
1991	1	3	946.71149
1991	1	4	912.0473
1991	1	5	869.23987
1991	1	6	838.70825
1991	1	7	820.52435
1991	1	8	810.97601
1991	1	9	806.5968
1991	1	10	803.771
1991	1	11	800.81311
1991	1	12	797.36469
1991	1	13	797.54364
1991	1	14	858.89423
1991	1	15	1106.6942
1991	1	16	1278.7791
1991	1	17	1284.9791
1991	1	18	1371.5195
1991	1	19	1703.4052
1991	1	20	1897.7188
1991	1	21	1611.6113
1991	1	22	1280.9326
1991	1	23	1055.8595
1991	1	24	914.83118
1991	1	25	857.70557
1991	1	26	833.7796
1991	1	27	825.71173
1991	1	28	819.24457
1991	1	29	810.62781
1991	1	30	790.98859
1991	1	31	780.15802
1991	2	1	779.11182
1991	2	2	786.52936
1991	2	3	1018.9266
1991	2	4	2186.6472
1991	2	5	3984.5315
1991	2	6	5499.5713
1991	2	7	6046.1001
1991	2	8	5832.0142
1991	2	9	6123.5542
1991	2	10	6950.2109
1991	2	11	7336.645
1991	2	12	6659.5
1991	2	13	5246.7188
1991	2	14	4056.9307
1991	2	15	3470.4763
1991	2	16	3387.864
1991	2	17	3638.6689
1991	2	18	3730.0815
1991	2	19	3676.1975
1991	2	20	3860.9324
1991	2	21	4754.8701
1991	2	22	5791.8481
1991	2	23	5355.2158
1991	2	24	4018.1494
1991	2	25	3019.0571
1991	2	26	2479.4924
1991	2	27	2210.0244
1991	2	28	1890.0948
1991	3	1	1661.3472
1991	3	2	1447.4796
1991	3	3	1227.6196
1991	3	4	1092.6182
1991	3	5	1063.3289
1991	3	6	1076.5634
1991	3	7	994.07581
1991	3	8	911.98987
1991	3	9	870.07574
1991	3	10	861.54529
1991	3	11	871.21625
1991	3	12	882.10254
1991	3	13	875.83771
1991	3	14	861.25317
1991	3	15	858.26105
1991	3	16	856.56702
1991	3	17	870.6004
1991	3	18	891.1347
1991	3	19	917.11847
1991	3	20	961.409
1991	3	21	1031.5876
1991	3	22	1192.8549
1991	3	23	1542.3671
1991	3	24	1746.3793
1991	3	25	1742.2109
1991	3	26	1971.0464
1991	3	27	2198.8035
1991	3	28	2234.9922
1991	3	29	2128.8774
1991	3	30	2067.5403
1991	3	31	2407.1416
1991	4	1	3328.7222
1991	4	2	4711.0381
1991	4	3	6481.0791
1991	4	4	8930.5342
1991	4	5	12221.756
1991	4	6	18105.982
1991	4	7	23295.207
1991	4	8	23434.184
1991	4	9	21340.859
1991	4	10	19146.611
1991	4	11	17194.75
1991	4	12	14986.093
1991	4	13	12444.391
1991	4	14	11013.108
1991	4	15	11198.171
1991	4	16	12590.324
1991	4	17	14719.364
1991	4	18	17204.326
1991	4	19	19755.711
1991	4	20	22540.443
1991	4	21	26316.123
1991	4	22	30861.525
1991	4	23	35451.805
1991	4	24	40155.484
1991	4	25	45788.496
1991	4	26	50133.617
1991	4	27	49958.434
1991	4	28	47229.988
1991	4	29	43823.734
1991	4	30	39286.16
1991	5	1	34535.258
1991	5	2	31915.012
1991	5	3	32442.232
1991	5	4	35662.391
1991	5	5	40794.797
1991	5	6	46483.707
1991	5	7	50466.957
1991	5	8	51722.418
1991	5	9	51989.063
1991	5	10	54191.375
1991	5	11	57689.309
1991	5	12	60342.16
1991	5	13	64095.793
1991	5	14	71129.555
1991	5	15	81073.469
1991	5	16	88754.961
1991	5	17	92972.188
1991	5	18	99660.992
1991	5	19	110616.27
1991	5	20	123319.58
1991	5	21	133925.41
1991	5	22	144440.31
1991	5	23	156753.3
1991	5	24	164431.31
1991	5	25	166914.17
1991	5	26	166957
1991	5	27	160961.61
1991	5	28	149613.97
1991	5	29	135982.14
1991	5	30	124660.39
1991	5	31	120837.69
1991	6	1	122911.21
1991	6	2	130517.66
1991	6	3	140486.23
1991	6	4	146542.72
1991	6	5	147664.09
1991	6	6	144450.73
1991	6	7	140481.94
1991	6	8	138527.7
1991	6	9	136902.36
1991	6	10	136229.3
1991	6	11	141157.56
1991	6	12	152377.16
1991	6	13	166679.78
1991	6	14	176602.31
1991	6	15	177249.25
1991	6	16	174360.42
1991	6	17	167892.61
1991	6	18	154461.81
1991	6	19	136226.75
1991	6	20	119621.69
1991	6	21	111788.58
1991	6	22	114527.38
1991	6	23	122176.26
1991	6	24	128394.4
1991	6	25	133495.88
1991	6	26	137330.23
1991	6	27	140446.28
1991	6	28	145314.72
1991	6	29	151587.47
1991	6	30	157439.16
1991	7	1	162139.16
1991	7	2	163934.27
1991	7	3	162690.19
1991	7	4	163540.03
1991	7	5	166755.45
1991	7	6	168405.05
1991	7	7	165272.92
1991	7	8	157174.3
1991	7	9	147928.05
1991	7	10	141759.97
1991	7	11	138050.33
1991	7	12	133544.92
1991	7	13	127047.28
1991	7	14	120147.35
1991	7	15	116309.24
1991	7	16	115376.66
1991	7	17	113896.45
1991	7	18	111599.16
1991	7	19	109785.2
1991	7	20	106049.58
1991	7	21	99866.273
1991	7	22	92558.898
1991	7	23	86101.875
1991	7	24	81145.195
1991	7	25	77246.133
1991	7	26	73890.719
1991	7	27	70707.273
1991	7	28	68660.328
1991	7	29	68481.945
1991	7	30	71048.188
1991	7	31	74311.078
1991	8	1	73912.211
1991	8	2	68934.18
1991	8	3	62704.063
1991	8	4	57038.977
1991	8	5	52146.906
1991	8	6	48477.246
1991	8	7	46091.254
1991	8	8	44406.824
1991	8	9	42829.711
1991	8	10	41997.781
1991	8	11	43452.707
1991	8	12	47433.559
1991	8	13	51143.582
1991	8	14	56049.867
1991	8	15	64026.637
1991	8	16	67805.563
1991	8	17	64369.367
1991	8	18	58227.414
1991	8	19	50035.836
1991	8	20	41212.977
1991	8	21	34796.035
1991	8	22	30672.787
1991	8	23	28207.832
1991	8	24	26653.148
1991	8	25	24940.291
1991	8	26	22601.807
1991	8	27	20569.123
1991	8	28	20151.166
1991	8	29	23102.199
1991	8	30	32902.984
1991	8	31	48184.543
1991	9	1	59103.27
1991	9	2	64206.027
1991	9	3	68541.422
1991	9	4	69321.25
1991	9	5	67603.586
1991	9	6	61607.773
1991	9	7	47894.758
1991	9	8	33518.492
1991	9	9	23511.176
1991	9	10	18695.154
1991	9	11	18827.27
1991	9	12	21517.689
1991	9	13	22832.846
1991	9	14	21198.363
1991	9	15	18773.855
1991	9	16	16608.34
1991	9	17	14430.06
1991	9	18	13041.916
1991	9	19	13081.221
1991	9	20	13858.786
1991	9	21	13367.093
1991	9	22	11513.368
1991	9	23	9635.6738
1991	9	24	8087.7231
1991	9	25	7060.8091
1991	9	26	6521.7046
1991	9	27	6254.7788
1991	9	28	5908.2642
1991	9	29	5520.897
1991	9	30	5185.2861
1991	10	1	4860.8237
1991	10	2	4655.0801
1991	10	3	4587.9971
1991	10	4	4579.9346
1991	10	5	4598.4395
1991	10	6	4577.6636
1991	10	7	4498.3013
1991	10	8	4452.4346
1991	10	9	4306.3335
1991	10	10	4071.3303
1991	10	11	3843.8354
1991	10	12	3611.6323
1991	10	13	3452.2456
1991	10	14	3368.0796
1991	10	15	3431.8135
1991	10	16	3697.5684
1991	10	17	4091.6902
1991	10	18	4945.042
1991	10	19	6817.6387
1991	10	20	9399.9424
1991	10	21	11808.75
1991	10	22	13181.369
1991	10	23	14332.83
1991	10	24	16593.906
1991	10	25	19233.709
1991	10	26	20275.566
1991	10	27	18521.67
1991	10	28	14561.128
1991	10	29	10041.427
1991	10	30	6715.811
1991	10	31	4874.7666
1991	11	1	3920.6104
1991	11	2	3455.5615
1991	11	3	3144.5635
1991	11	4	2822.2773
1991	11	5	2541.8101
1991	11	6	2423.865
1991	11	7	2411.9268
1991	11	8	2331.9658
1991	11	9	2277.656
1991	11	10	2536.5811
1991	11	11	2860.1572
1991	11	12	3231.6323
1991	11	13	4213.543
1991	11	14	5491.98
1991	11	15	6485.8979
1991	11	16	7182.668
1991	11	17	7447.25
1991	11	18	7240.3276
1991	11	19	6607.2607
1991	11	20	5699.4614
1991	11	21	5508.7671
1991	11	22	5873.6104
1991	11	23	5556.9541
1991	11	24	4669.3086
1991	11	25	3802.0588
1991	11	26	3230.2349
1991	11	27	2991.2781
1991	11	28	2645.217
1991	11	29	2177.9253
1991	11	30	1881.903
1991	12	1	1685.8264
1991	12	2	1550.4602
1991	12	3	1442.9546
1991	12	4	1420.0768
1991	12	5	1723.7397
1991	12	6	2465.5059
1991	12	7	3449.0156
1991	12	8	4108.9551
1991	12	9	4006.0735
1991	12	10	3425.8328
1991	12	11	3174.4722
1991	12	12	3039.7422
1991	12	13	2545.7678
1991	12	14	2056.7437
1991	12	15	1697.2075
1991	12	16	1473.7292
1991	12	17	1332.6467
1991	12	18	1246.7172
1991	12	19	1200.6803
1991	12	20	1205.0981
1991	12	21	1260.6752
1991	12	22	1316.6523
1991	12	23	1348.1775
1991	12	24	1305.1641
1991	12	25	1210.5138
1991	12	26	1140.7174
1991	12	27	1104.681
1991	12	28	1075.3945
1991	12	29	1039.4063
1991	12	30	1004.1519
1991	12	31	979.71765
1992	1	1	967.26404
1992	1	2	974.71405
1992	1	3	1025.5313
1992	1	4	1132.8195
1992	1	5	1165.1252
1992	1	6	1093.5626
1992	1	7	1039.8374
1992	1	8	988.44775
1992	1	9	942.31171
1992	1	10	922.04553
1992	1	11	912.19244
1992	1	12	945.10663
1992	1	13	984.35333
1992	1	14	980.64624
1992	1	15	972.56805
1992	1	16	982.52765
1992	1	17	1037.4214
1992	1	18	1055.0836
1992	1	19	993.51917
1992	1	20	934.08398
1992	1	21	890.18408
1992	1	22	865.41974
1992	1	23	853.76227
1992	1	24	857.09387
1992	1	25	963.05078
1992	1	26	1137.2783
1992	1	27	1224.3306
1992	1	28	1275.9532
1992	1	29	1665.231
1992	1	30	2640.0701
1992	1	31	3991.7256
1992	2	1	6068.3618
1992	2	2	8518.7637
1992	2	3	9771.8115
1992	2	4	9569.8242
1992	2	5	9230.1357
1992	2	6	9301.499
1992	2	7	8853.5557
1992	2	8	7449.3184
1992	2	9	5599.1758
1992	2	10	3890.3979
1992	2	11	2651.8889
1992	2	12	1943.1505
1992	2	13	1679.2054
1992	2	14	1645.4435
1992	2	15	1635.453
1992	2	16	1595.4672
1992	2	17	1493.5651
1992	2	18	1350.6039
1992	2	19	1219.1182
1992	2	20	1203.2708
1992	2	21	1204.1121
1992	2	22	1130.0801
1992	2	23	1322.8719
1992	2	24	1976.5924
1992	2	25	2149.627
1992	2	26	1815.5354
1992	2	27	1650.9771
1992	2	28	1451.6586
1992	2	29	1333.0973
1992	3	1	1309.0807
1992	3	2	1504.0863
1992	3	3	2227.5044
1992	3	4	3283.7844
1992	3	5	3960.9646
1992	3	6	4181.6655
1992	3	7	4028.9016
1992	3	8	3690.1704
1992	3	9	3681.4729
1992	3	10	3567.6079
1992	3	11	3331.9592
1992	3	12	3425.1045
1992	3	13	3731.7148
1992	3	14	4193.9116
1992	3	15	4932.3516
1992	3	16	5928.6025
1992	3	17	7074.1899
1992	3	18	8605.918
1992	3	19	10108.839
1992	3	20	11093.842
1992	3	21	11093.52
1992	3	22	10107.604
1992	3	23	9381.4199
1992	3	24	9092.252
1992	3	25	8968.082
1992	3	26	8901.5
1992	3	27	9052.29
1992	3	28	9653.8633
1992	3	29	10326.959
1992	3	30	10349.992
1992	3	31	9670.2051
1992	4	1	8920.6152
1992	4	2	8692.3936
1992	4	3	9550.0957
1992	4	4	11681.011
1992	4	5	14590.596
1992	4	6	17140.514
1992	4	7	18279.408
1992	4	8	17597.383
1992	4	9	15385.39
1992	4	10	12167.718
1992	4	11	9089.6211
1992	4	12	7072.7329
1992	4	13	5927.1309
1992	4	14	5795.9893
1992	4	15	6646.1299
1992	4	16	8224.2646
1992	4	17	11251.167
1992	4	18	16707.203
1992	4	19	23243.818
1992	4	20	27605.418
1992	4	21	29858.229
1992	4	22	32083.631
1992	4	23	33164.41
1992	4	24	32760.768
1992	4	25	31446.928
1992	4	26	29100.084
1992	4	27	28219.008
1992	4	28	30923.898
1992	4	29	35319.277
1992	4	30	42073.453
1992	5	1	55256.695
1992	5	2	71530.922
1992	5	3	81024.617
1992	5	4	84838.445
1992	5	5	89358.266
1992	5	6	93494.063
1992	5	7	96545.852
1992	5	8	102383.34
1992	5	9	113819.37
1992	5	10	123964.6
1992	5	11	127435.26
1992	5	12	127707.49
1992	5	13	122273.48
1992	5	14	106999.8
1992	5	15	87125.445
1992	5	16	69136.508
1992	5	17	55681.5
1992	5	18	49661.477
1992	5	19	53026.457
1992	5	20	61706.164
1992	5	21	72059.742
1992	5	22	84078.188
1992	5	23	91215.867
1992	5	24	90973.594
1992	5	25	91137.477
1992	5	26	96317.406
1992	5	27	106853.78
1992	5	28	119848.31
1992	5	29	130435.52
1992	5	30	138774.34
1992	5	31	149152.92
1992	6	1	158448.69
1992	6	2	163864.83
1992	6	3	166555.67
1992	6	4	165045.13
1992	6	5	159772.03
1992	6	6	155097.7
1992	6	7	152639.16
1992	6	8	147378.17
1992	6	9	138727.38
1992	6	10	132272.47
1992	6	11	130606.97
1992	6	12	129976.52
1992	6	13	130253.9
1992	6	14	135794.66
1992	6	15	142244.69
1992	6	16	144891.47
1992	6	17	146901.02
1992	6	18	148918.56
1992	6	19	148850.84
1992	6	20	146975.55
1992	6	21	143754.13
1992	6	22	139798.52
1992	6	23	135415.47
1992	6	24	130486.41
1992	6	25	124721.34
1992	6	26	118309.56
1992	6	27	111645.18
1992	6	28	104651.64
1992	6	29	97772.461
1992	6	30	91543.117
1992	7	1	87337.297
1992	7	2	84966.664
1992	7	3	82736.742
1992	7	4	81219.531
1992	7	5	79894.797
1992	7	6	76605.953
1992	7	7	71238.172
1992	7	8	64998.109
1992	7	9	57816.156
1992	7	10	50807.445
1992	7	11	46361.367
1992	7	12	43728.613
1992	7	13	42565.176
1992	7	14	45267.484
1992	7	15	50027.469
1992	7	16	52182.004
1992	7	17	50906.934
1992	7	18	47166.844
1992	7	19	41263.23
1992	7	20	33584.063
1992	7	21	26533.441
1992	7	22	21577.891
1992	7	23	18708.127
1992	7	24	19627.926
1992	7	25	24649.754
1992	7	26	29372.768
1992	7	27	28904.881
1992	7	28	24384.273
1992	7	29	20044.711
1992	7	30	17732.215
1992	7	31	16043.26
1992	8	1	14247.439
1992	8	2	13034.813
1992	8	3	12274.785
1992	8	4	11868.594
1992	8	5	11522.256
1992	8	6	11298.035
1992	8	7	11802.727
1992	8	8	15446.362
1992	8	9	23701.547
1992	8	10	31788.619
1992	8	11	35093.926
1992	8	12	35196.297
1992	8	13	33534.449
1992	8	14	29253.408
1992	8	15	23038.867
1992	8	16	16926.896
1992	8	17	12719.216
1992	8	18	10588.697
1992	8	19	9484.4941
1992	8	20	8798.7871
1992	8	21	8385.9941
1992	8	22	8050.8135
1992	8	23	8117.9346
1992	8	24	9153.5039
1992	8	25	9659.7842
1992	8	26	8755.04
1992	8	27	7684.9019
1992	8	28	6801.3047
1992	8	29	7123.832
1992	8	30	10287.84
1992	8	31	15440.881
1992	9	1	18491.563
1992	9	2	17480.068
1992	9	3	14637.273
1992	9	4	12125.383
1992	9	5	11246.77
1992	9	6	14382.245
1992	9	7	21942.166
1992	9	8	32503.711
1992	9	9	43047.238
1992	9	10	48168.34
1992	9	11	47251.02
1992	9	12	44559.957
1992	9	13	40286.336
1992	9	14	34748.344
1992	9	15	31888.531
1992	9	16	30669.908
1992	9	17	26747.627
1992	9	18	20687.969
1992	9	19	15652.142
1992	9	20	12146.494
1992	9	21	11084.729
1992	9	22	13352.941
1992	9	23	18537.154
1992	9	24	25431.461
1992	9	25	32446.301
1992	9	26	39274.059
1992	9	27	45094.145
1992	9	28	49680.234
1992	9	29	51853.805
1992	9	30	49153.527
1992	10	1	42272.844
1992	10	2	34734.27
1992	10	3	29294.16
1992	10	4	26519.268
1992	10	5	25565.641
1992	10	6	24576.264
1992	10	7	22540.029
1992	10	8	19587.293
1992	10	9	15541.388
1992	10	10	11360.189
1992	10	11	8350.3584
1992	10	12	6501.2549
1992	10	13	6307.2915
1992	10	14	8862.3076
1992	10	15	11967.147
1992	10	16	12318.593
1992	10	17	11587.366
1992	10	18	11388.869
1992	10	19	10577.898
1992	10	20	8811.3174
1992	10	21	8695.1572
1992	10	22	12997.104
1992	10	23	21551.373
1992	10	24	28869.625
1992	10	25	32742.885
1992	10	26	36662.059
1992	10	27	40996.043
1992	10	28	43663.434
1992	10	29	40270.605
1992	10	30	31140.689
1992	10	31	21653.688
1992	11	1	14838.168
1992	11	2	11608.263
1992	11	3	10306.476
1992	11	4	9571.7324
1992	11	5	9258.4648
1992	11	6	8634.1445
1992	11	7	7487.8906
1992	11	8	7039.1167
1992	11	9	7289.9741
1992	11	10	6966.6455
1992	11	11	6030.082
1992	11	12	4851.4209
1992	11	13	3955.3262
1992	11	14	3249.063
1992	11	15	2631.033
1992	11	16	2423.0405
1992	11	17	2797.6172
1992	11	18	3609.8242
1992	11	19	4166.4922
1992	11	20	4243.8579
1992	11	21	4156.7554
1992	11	22	3818.5271
1992	11	23	3477.7869
1992	11	24	3141.9326
1992	11	25	2584.0378
1992	11	26	2101.9688
1992	11	27	1804.7782
1992	11	28	1580.4769
1992	11	29	1396.2715
1992	11	30	1286.0094
1992	12	1	1215.7421
1992	12	2	1168.605
1992	12	3	1142.7572
1992	12	4	1119.4835
1992	12	5	1105.5743
1992	12	6	1106.9924
1992	12	7	1134.5087
1992	12	8	1198.1981
1992	12	9	1285.3082
1992	12	10	1357.847
1992	12	11	1356.7947
1992	12	12	1304.7333
1992	12	13	1249.0524
1992	12	14	1190.6805
1992	12	15	1143.3899
1992	12	16	1079.9012
1992	12	17	1000.5883
1992	12	18	940.49042
1992	12	19	902.5415
1992	12	20	880.49255
1992	12	21	868.60339
1992	12	22	862.8017
1992	12	23	858.573
1992	12	24	856.46063
1992	12	25	855.5296
1992	12	26	857.54333
1992	12	27	873.83923
1992	12	28	904.31946
1992	12	29	932.02399
1992	12	30	936.99896
1992	12	31	902.25061
1993	1	1	857.07574
1993	1	2	829.63452
1993	1	3	812.71936
1993	1	4	805.75531
1993	1	5	803.22632
1993	1	6	801.93237
1993	1	7	800.20825
1993	1	8	798.00934
1993	1	9	795.75055
1993	1	10	793.97681
1993	1	11	793.40973
1993	1	12	792.90741
1993	1	13	792.41614
1993	1	14	791.93604
1993	1	15	791.46497
1993	1	16	790.99603
1993	1	17	790.4917
1993	1	18	789.92719
1993	1	19	789.33002
1993	1	20	789.1059
1993	1	21	799.13373
1993	1	22	847.23438
1993	1	23	871.13556
1993	1	24	844.11426
1993	1	25	821.0929
1993	1	26	802.58069
1993	1	27	792.07587
1993	1	28	788.26733
1993	1	29	787.79388
1993	1	30	787.64819
1993	1	31	787.05707
1993	2	1	785.96313
1993	2	2	783.36847
1993	2	3	782.27173
1993	2	4	781.82239
1993	2	5	781.43134
1993	2	6	781.0658
1993	2	7	780.70978
1993	2	8	780.35114
1993	2	9	779.98981
1993	2	10	779.6424
1993	2	11	779.3103
1993	2	12	778.98517
1993	2	13	778.66681
1993	2	14	778.3551
1993	2	15	778.04565
1993	2	16	777.73883
1993	2	17	777.43829
1993	2	18	777.1427
1993	2	19	776.85107
1993	2	20	776.56415
1993	2	21	776.28156
1993	2	22	776.00275
1993	2	23	775.72791
1993	2	24	775.45654
1993	2	25	775.1897
1993	2	26	774.92688
1993	2	27	774.66766
1993	2	28	774.41101
1993	3	1	774.15814
1993	3	2	773.91003
1993	3	3	773.70801
1993	3	4	774.29382
1993	3	5	782.3479
1993	3	6	834.54181
1993	3	7	995.26129
1993	3	8	1316.1119
1993	3	9	1554.8003
1993	3	10	1679.8535
1993	3	11	2077.4426
1993	3	12	2997.113
1993	3	13	3917.2249
1993	3	14	3900.9363
1993	3	15	3072.4211
1993	3	16	2196.3613
1993	3	17	1612.7581
1993	3	18	1276.9186
1993	3	19	1156.4039
1993	3	20	1257.4757
1993	3	21	1302.4833
1993	3	22	1236.8488
1993	3	23	1806.4489
1993	3	24	4166.2412
1993	3	25	7050.1333
1993	3	26	7613.6353
1993	3	27	7315.6685
1993	3	28	8672.418
1993	3	29	10567.935
